,ITEM_NAME,ID,SCORE
77295,item27,300000191417,3
77296,item18,300001295421,2
77297,,141000040750,2
77298,,144002371063,39
77299,item31,145003561436,2
77300,item50,144002347588,4
77301,item33,300001282592,3
77302,item41,300000294465,8
77303,item45,145002369660,11
77304,item48,145004111521,4
77305,item11,144009902564,9
77306,,300000811964,4
77307,item33,144002878305,3
77308,item45,145005002610,3
77309,,300000018083,5
77310,item53,300000024396,5
77311,item27,300000165369,3
77312,,145003165152,7
77313,item26,300001210343,3
77314,,300001800329,1
77315,item16,145003783594,4
77316,,145010623836,10
77317,item46,145006932229,10
77318,,145011963534,1
77319,item33,144014113282,3
77320,,145014358395,28
77321,,144002812369,10
77322,item8,145014359869,3
77323,item20,300001280546,1
77324,item52,300000040694,2
77325,item18,300000191218,4
77326,item37,145015082350,1
77327,item52,300000092471,3
77328,item36,142000014221,5
77329,item17,300001722431,5
77330,item41,145015046720,8
77331,,145011974765,5
77332,,144000011030,17
77333,item31,144015155364,3
77334,item53,145000482483,10
77335,item50,144003086644,4
77336,,144005803191,9
77337,,171000014271,10
77338,item16,144005793972,4
77339,item18,145004573718,1
77340,item27,145004991757,5
77341,,145006126925,2
77342,item36,300001166478,3
77343,,145003753715,19
77344,item8,145007368091,3
77345,,144000011262,3
77346,item8,145015115811,3
77347,item11,144000056125,12
77348,,300000204526,11
77349,item20,300000207014,2
77350,item51,300000841522,7
77351,,145015559499,5
77352,item43,158000035324,3
77353,item33,300001394543,3
77354,,145002306130,12
77355,,144001948045,2
77356,item16,145014474998,6
77357,,144004096299,21
77358,item33,144015150675,3
77359,,300002418049,4
77360,item33,300000312778,5
77361,item53,144014357982,6
77362,,144015156157,15
77363,,145000265096,28
77364,item17,144000014102,4
77365,item18,144001725686,4
77366,item14,145006102838,4
77367,item33,145003193910,4
77368,item16,145003491566,8
77369,item16,145003492592,6
77370,item27,144001948045,1
77371,item50,300002709983,2
77372,item16,145003479571,7
77373,item26,144003728046,1
77374,item27,300000187364,6
77375,item38,145015608692,3
77376,item17,165015665145,3
77377,,145003395866,5
77378,item10,144000167709,1
77379,item37,145006409158,1
77380,item43,145002512298,6
77381,item43,145002878134,4
77382,item16,300001055996,2
77383,item53,145006777660,22
77384,item20,145002202425,3
77385,,300002437059,1
77386,item20,145014359150,2
77387,item53,300000448201,1
77388,item44,300000867328,3
77389,,144009998447,6
77390,item7,145015560168,7
77391,item33,300001049336,3
77392,item16,145014911420,7
77393,,300000029030,4
77394,item16,300000104554,6
77395,item2,300000507415,4
77396,item6,300001808136,7
77397,item8,145003485867,1
77398,item33,300000328985,3
77399,item3,131000017287,5
77400,item3,300001335560,1
77401,,300001790930,3
77402,item45,144015066140,6
77403,,144002130500,10
77404,item24,145014416426,5
77405,,145006100396,6
77406,item16,145004094287,6
77407,item37,300000542517,4
77408,item17,145015175503,1
77409,item39,145015782462,3
77410,,145002689298,33
77411,item36,145002757234,4
77412,item53,145015641394,8
77413,item19,145015007917,3
77414,,144014983272,10
77415,item53,300001328718,3
77416,item53,145014952616,13
77417,item13,145002551786,2
77418,,144010413825,2
77419,item16,144003626128,9
77420,item16,145010606597,10
77421,,145011329259,27
77422,,145002550183,5
77423,item8,145003070021,3
77424,item14,300002122569,2
77425,item16,300000150716,10
77426,item45,300000148156,5
77427,item42,300000187287,3
77428,item7,300000193352,6
77429,item16,145014539224,7
77430,item2,300000184831,4
77431,,300000347462,3
77432,item6,300001367611,2
77433,item34,300002786824,3
77434,item19,144003163301,2
77435,,144004039470,9
77436,item45,145015175506,8
77437,,144000061381,21
77438,item45,145004879300,6
77439,item45,144002486683,1
77440,item8,174000017862,2
77441,,300000014686,1
77442,,144002219349,23
77443,,145003653383,3
77444,item53,300000171158,3
77445,item7,145014982333,9
77446,,300000013664,2
77447,item7,300000279829,3
77448,item8,300000420590,3
77449,item27,300000736173,2
77450,item8,145003783834,3
77451,,145015017707,4
77452,,145015686308,9
77453,,144002570755,9
77454,item13,300000206854,2
77455,item16,145015287624,6
77456,item45,300000137271,2
77457,item8,144000070010,2
77458,item6,144002397738,4
77459,item33,144002307458,6
77460,,144015008745,14
77461,item33,300000012326,6
77462,item36,145015150521,5
77463,,145003657425,5
77464,item33,145003492338,7
77465,item41,300000038319,11
77466,item2,300000162833,10
77467,item18,144002031716,1
77468,item6,145000331061,10
77469,,144000025747,6
77470,item38,144000002516,3
77471,item33,145002024736,7
77472,item24,300001064504,1
77473,item45,300000010257,3
77474,item26,300000119228,3
77475,item52,300002042794,1
77476,,145007311263,4
77477,item16,300000036962,8
77478,,145015010599,19
77479,item45,300000015941,4
77480,item33,145015156306,11
77481,item6,145001610919,7
77482,item45,300000837290,6
77483,item53,145004090162,13
77484,,300001845674,2
77485,item16,145015623131,2
77486,item31,145015708378,5
77487,item53,145015875667,9
77488,item43,158000035543,2
77489,item13,145002553337,2
77490,item3,145003172363,3
77491,item34,144000049069,6
77492,item20,145008427209,3
77493,,145015934223,4
77494,item26,300000011021,3
77495,item23,145014248993,3
77496,,300002399893,1
77497,item6,144014012793,6
77498,item16,144014572765,4
77499,item37,145002340602,1
77500,item16,144002571167,2
77501,item46,300000156768,3
77502,item27,144003611221,2
77503,,144015175024,7
77504,item8,144000037630,2
77505,item8,144015008549,4
77506,item39,145013363225,6
77507,,144000024307,11
77508,item25,145007606990,6
77509,item53,144003392761,2
77510,item26,144011443778,2
77511,item3,145006219958,7
77512,item26,145000349020,8
77513,,145007581595,5
77514,,145014983225,3
77515,item33,145010610466,1
77516,item8,144000390850,24
77517,item3,300000208013,3
77518,item16,145014358422,7
77519,item33,300000008279,7
77520,item47,144003564552,2
77521,,300000013693,5
77522,item26,300001365465,4
77523,item33,145003645623,6
77524,item53,300001196016,4
77525,item39,300001360528,4
77526,,145014799635,2
77527,,144006766382,2
77528,,300000359497,2
77529,item23,300000815417,2
77530,,300001074763,3
77531,item18,300000795253,2
77532,item33,300000341410,7
77533,item19,300000193640,4
77534,item8,144000007779,1
77535,item18,144001576747,2
77536,item14,145015211844,4
77537,,145014417381,18
77538,item27,144006852836,4
77539,,144004090917,17
77540,item18,145000446860,1
77541,item27,300000084946,2
77542,item14,300000111760,6
77543,item16,145007606346,7
77544,item50,300000697412,7
77545,item45,145010636220,2
77546,item9,144003703217,2
77547,item45,300000259178,7
77548,item19,300000034944,4
77549,item45,144000018928,8
77550,item45,144002372320,4
77551,item16,145013944770,3
77552,item16,145014301025,7
77553,item42,144000008560,2
77554,item53,300000006127,6
77555,item45,144000029732,6
77556,,144000123777,1
77557,item36,145003493353,3
77558,item53,300002412499,2
77559,item3,300001022664,1
77560,item7,145005782765,4
77561,item48,145011283291,1
77562,item39,300000028913,3
77563,,144003778352,3
77564,,300000124482,4
77565,,144014047641,9
77566,item6,300001634616,4
77567,item17,300001761224,1
77568,item26,300000090209,3
77569,item16,145006777693,12
77570,item8,300001392843,1
77571,,145002456155,13
77572,,145015025310,15
77573,item6,159000024360,3
77574,item3,145002201115,5
77575,item45,145015066083,6
77576,item19,147015115886,3
77577,item16,145014256272,8
77578,item18,145015008947,2
77579,item14,145000250184,3
77580,item39,300000321453,2
77581,item39,300001387589,4
77582,,144014256654,6
77583,item14,144014256654,1
77584,,144002519752,11
77585,item39,145015152376,3
77586,item14,144003171329,1
77587,,300000176810,12
77588,item45,300000202477,9
77589,item42,300000215266,3
77590,item31,300000706606,1
77591,,145002707033,3
77592,item3,145003432237,4
77593,item16,145006858913,5
77594,item14,300002253106,1
77595,item33,145015031422,6
77596,,300000553476,5
77597,item53,145015619022,14
77598,,300000115097,12
77599,item12,145005450033,2
77600,,145006935555,18
77601,item16,145004515224,8
77602,item53,145011980303,9
77603,item31,144002372199,2
77604,item7,144004306589,3
77605,item16,300000603499,7
77606,item16,145002402278,7
77607,item8,300000272053,3
77608,item45,300000815887,3
77609,item30,300000893239,5
77610,item8,145000327601,3
77611,item20,145002760810,2
77612,,144001532123,15
77613,item6,300000416028,3
77614,,300001041174,6
77615,item33,145003483432,4
77616,item31,144002496051,3
77617,,144000393202,10
77618,item16,300002389637,1
77619,item26,300000013039,2
77620,item45,145015066623,8
77621,item53,144003102748,3
77622,item31,144002412772,2
77623,item33,145015152391,7
77624,item33,145001748534,10
77625,item8,300002155955,1
77626,,144009998735,15
77627,item45,145001619065,7
77628,item24,300000017732,3
77629,item26,300001281531,3
77630,item20,300001282069,3
77631,,300002265458,1
77632,item8,300002468366,2
77633,item31,145014799455,9
77634,item42,144014572959,2
77635,item7,300000532353,5
77636,,145014265980,10
77637,item45,144006852829,5
77638,,300000006518,23
77639,item31,144010576787,4
77640,item6,144014832973,12
77641,item19,144014957412,2
77642,item39,144000020081,2
77643,item16,145004119955,12
77644,item2,300000018581,4
77645,item45,145015065373,6
77646,item7,132000054559,23
77647,,145004094152,3
77648,,144007313061,8
77649,item45,145014911742,6
77650,,144004096603,6
77651,,144011395710,8
77652,,145002583209,2
77653,item16,300002015014,6
77654,item40,300002188284,3
77655,item48,145010416259,1
77656,,172004074563,20
77657,item26,145008890957,3
77658,item17,300001781331,1
77659,item16,144008923534,4
77660,item22,144014912437,3
77661,,144015020154,21
77662,,144000033343,21
77663,item7,144000034734,2
77664,item17,300000219602,3
77665,,144014799263,7
77666,,144015082178,1
77667,item3,144007312980,4
77668,,145014051430,3
77669,,144000394483,3
77670,,145006126613,4
77671,item39,142000010651,1
77672,item45,300000972166,3
77673,,144000061722,3
77674,,300000018031,3
77675,item9,300000025408,1
77676,item45,300001187732,2
77677,item6,300000743091,5
77678,,144000022717,2
77679,item38,300000083232,3
77680,item27,300000089027,1
77681,item8,300000026312,4
77682,item33,300000288601,3
77683,item38,300000967374,3
77684,item16,300002047097,3
77685,item33,144001724672,10
77686,item6,144007613269,1
77687,item33,144009901401,1
77688,,144011435114,9
77689,item40,144015740563,1
77690,item8,300000106999,3
77691,item33,300000259064,3
77692,item29,136004247126,1
77693,item45,300000080195,7
77694,item33,145003194623,4
77695,,144003708568,1
77696,,145015274224,12
77697,item26,144000022978,1
77698,item18,145004028920,5
77699,item45,300000250000,5
77700,item33,145015072638,3
77701,item33,145015152546,7
77702,item50,300000102342,6
77703,item40,144002080053,1
77704,item16,144003157494,2
77705,item16,145003202983,8
77706,item8,300000359990,3
77707,item53,300001316214,4
77708,item45,300000013536,3
77709,item42,145003495489,4
77710,item45,300000898089,6
77711,item53,300001366631,6
77712,item26,300000024859,3
77713,item27,300000627928,1
77714,item45,145003489546,7
77715,item3,145007368515,5
77716,item33,145002024176,12
77717,,145002926549,3
77718,item2,300000172423,5
77719,item16,300002200170,1
77720,item32,145003800023,4
77721,item8,144002581937,2
77722,item26,300000271814,2
77723,item14,300000955435,1
77724,item45,300001998702,5
77725,item7,300000547182,4
77726,item16,145013933445,7
77727,item3,145015020839,3
77728,item17,144000351191,3
77729,item43,144000389756,8
77730,,145004142712,4
77731,,300000109067,5
77732,item20,144002773257,2
77733,item33,144003238202,6
77734,item45,300000033416,2
77735,item33,145003492605,1
77736,item7,300000581338,9
77737,item53,300000022717,10
77738,,300000980739,6
77739,item45,145011364365,7
77740,item17,144000023830,4
77741,item26,145003648505,3
77742,item16,145003505773,14
77743,item26,145004349893,3
77744,item8,158000026836,2
77745,,144001569606,3
77746,,300001022664,2
77747,,142000009508,1
77748,item33,144000010542,2
77749,,144014005582,3
77750,,145001998528,41
77751,,145015067034,2
77752,item45,145004288580,5
77753,,300000265732,7
77754,item33,145013983313,6
77755,,145003171988,9
77756,item53,145003518136,3
77757,,300002045431,6
77758,item33,145002994485,3
77759,item16,145014113438,10
77760,item8,144000034886,3
77761,,300000244912,4
77762,item20,300000802002,1
77763,item8,145004583450,4
77764,,165000017421,28
77765,item34,144014799720,6
77766,item29,145014095418,6
77767,item19,145015007888,3
77768,item3,145015008882,2
77769,item36,145006937588,4
77770,,144002570820,4
77771,item34,154000017928,9
77772,item16,144014358374,5
77773,item7,300000072151,9
77774,,300000072151,2
77775,item8,300000133972,4
77776,,145004142417,4
77777,item20,171000014318,4
77778,item14,145003395806,6
77779,item16,145003494866,11
77780,item52,144000033666,7
77781,item6,144000019402,9
77782,item51,145015650882,9
77783,item3,145015673464,1
77784,item2,144003611182,2
77785,item3,145015007488,1
77786,,144003143071,13
77787,,145008447077,6
77788,item45,145011980429,4
77789,item30,144002311809,2
77790,item3,144003392687,2
77791,item27,300002200407,1
77792,,144000047235,8
77793,,144015007179,18
77794,item26,300001389792,3
77795,item45,145015953474,3
77796,,178004828060,3
77797,item42,300000085107,1
77798,item33,144015147449,6
77799,item22,145002703391,3
77800,,144004260455,6
77801,item45,144006417668,6
77802,,145011430631,6
77803,,144000078514,20
77804,item40,300002430955,1
77805,item42,144000041806,2
77806,item45,145004073773,10
77807,item11,144000018332,12
77808,,144000075331,2
77809,item45,300000137148,2
77810,item41,145004827444,12
77811,,144001569764,12
77812,item3,131000012205,6
77813,,144015164268,6
77814,item3,300000109161,3
77815,,144000002267,20
77816,item27,145003172502,3
77817,,300000549470,1
77818,item53,145014257197,16
77819,item33,145014468410,3
77820,,300000357096,1
77821,,300001380225,2
77822,item17,300001728041,6
77823,item53,145014816662,8
77824,item42,300001086163,3
77825,item41,300001376567,3
77826,item8,144001632464,2
77827,,300001146719,1
77828,item42,145004265447,3
77829,item16,145003180406,10
77830,,145000475264,21
77831,,144011414223,19
77832,item53,300000162480,4
77833,,300000385685,4
77834,,300000842049,5
77835,item22,300002455185,4
77836,,300002873673,7
77837,,300002926261,1
77838,,144000008183,6
77839,,145015631550,10
77840,item31,300000000169,1
77841,item45,300000008279,9
77842,item8,300002188718,1
77843,item26,145015008111,4
77844,,158000037353,8
77845,,145014940648,5
77846,item45,145004565927,6
77847,item33,145003638215,9
77848,item26,300000950846,1
77849,item33,145014113431,6
77850,item26,300001359395,1
77851,item40,300000263066,3
77852,,300002283916,1
77853,item45,300000449303,6
77854,item41,300000321394,3
77855,,144002398417,8
77856,item14,300000356348,4
77857,item36,300001211929,4
77858,item52,145000384946,1
77859,item6,300001022655,2
77860,item26,300001208734,4
77861,item45,144014470518,5
77862,item54,144014660223,2
77863,,144014356670,2
77864,item16,145004495696,8
77865,item8,145005606449,2
77866,item50,300002067914,5
77867,item33,144000389153,6
77868,,144000290203,6
77869,item37,144001515729,4
77870,item48,145003924108,4
77871,,144002947430,3
77872,item19,144007279103,3
77873,item16,144010630836,7
77874,item21,144000201519,2
77875,,144004259351,2
77876,item53,147015834168,4
77877,item11,144011414827,13
77878,item3,300002007879,1
77879,item39,300001403433,1
77880,item3,154000013197,4
77881,item6,144003699797,9
77882,item53,300001999901,2
77883,item33,300002443918,2
77884,,134000032396,21
77885,,145015076870,2
77886,,145015106269,10
77887,,144006140489,4
77888,,145015010177,3
77889,item27,145014926715,3
77890,item8,145015066002,4
77891,item14,145015066002,5
77892,,144001724898,8
77893,item13,145003172565,2
77894,item8,145011402575,3
77895,item45,145014098171,7
77896,,145014572998,5
77897,item15,145014585650,4
77898,item3,145010429456,2
77899,,145006344002,40
77900,item45,145003932785,10
77901,,145008744764,20
77902,,145011974169,10
77903,item42,145015009782,4
77904,,144008923314,19
77905,,144013952069,6
77906,item47,300000288916,3
77907,,300001127960,2
77908,,144002837756,15
77909,,145004097883,9
77910,item27,300000021146,3
77911,,144014434019,17
77912,item6,300000112654,4
77913,item40,144002014326,3
77914,item38,145004096984,4
77915,item45,144000023193,3
77916,item8,300002357155,2
77917,,144000008015,15
77918,,144002466892,3
77919,item53,145014911546,13
77920,item33,144011426668,6
77921,item8,144015598884,1
77922,item14,145014416711,1
77923,item16,145015190534,6
77924,,300000055604,3
77925,,300000094120,28
77926,,144014363293,3
77927,,145014358419,5
77928,item3,145011986091,3
77929,,145002444929,19
77930,,144010659268,7
77931,,144000012459,18
77932,item27,144000038169,2
77933,item8,144013934226,4
77934,item26,300001360651,3
77935,,300000185344,4
77936,,145014359937,2
77937,item37,145007625203,6
77938,,300001647016,2
77939,,145015018849,12
77940,item8,145001560538,2
77941,,300000452295,1
77942,item14,300002398325,1
77943,,145000545442,3
77944,item43,145014257753,6
77945,,144004091783,28
77946,,144000011334,9
77947,,300001675915,5
77948,item34,300002894507,1
77949,,145004105513,14
77950,item33,300002423959,2
77951,item25,300000185087,2
77952,,145003853612,5
77953,,145009151918,3
77954,item7,300002639329,1
77955,,145014416780,2
77956,item52,145003483541,9
77957,,300000032995,2
77958,item31,300000051001,4
77959,item8,145008925725,2
77960,item18,144003392887,2
77961,,144002865464,6
77962,,300000616907,3
77963,item31,300000765070,5
77964,,300002016303,4
77965,item45,145004073591,4
77966,item34,300002794131,2
77967,item26,141000040727,2
77968,,300001211367,5
77969,,144014799128,3
77970,,144015679232,17
77971,item11,300000294329,6
77972,item48,300000895380,1
77973,item45,300002923217,1
77974,,300000064409,2
77975,item14,144013991235,3
77976,item39,300001391234,4
77977,item43,145002203071,4
77978,item8,145003178058,5
77979,item5,300000837674,2
77980,item40,300002430690,1
77981,item15,145015059350,1
77982,item11,144000395390,9
77983,,145004385508,27
77984,item13,145008379920,3
77985,item45,145002897970,6
77986,item41,145013972046,13
77987,item33,300001385040,3
77988,,300001316554,8
77989,item7,145003508763,10
77990,item27,144014573269,1
77991,,144014936054,11
77992,item8,144003611565,4
77993,item8,144008446749,2
77994,item3,154000011741,2
77995,item45,300003000831,1
77996,item26,165000014465,2
77997,item53,300000035340,16
77998,item53,300000278415,13
77999,item53,300000285783,13
78000,item13,145001713865,1
78001,item20,145001714253,1
78002,item7,145015008052,5
78003,item8,144014288988,2
78004,item39,300001124866,4
78005,item33,300001422298,3
78006,item7,300001550752,2
78007,item17,300001493757,1
78008,item34,300002032736,1
78009,,145002749662,15
78010,,145003783741,2
78011,item45,145002348237,7
78012,item20,144014911666,2
78013,,300000306307,1
78014,item8,300002220470,3
78015,item3,300002356887,1
78016,item20,145015195803,2
78017,item26,300001382881,3
78018,item45,145003836046,1
78019,,145005447903,6
78020,,300000197339,2
78021,item26,144002224645,1
78022,,300002144082,2
78023,item3,300002238294,1
78024,item14,145015146447,4
78025,,144012545984,9
78026,,144014347666,12
78027,item53,300000845937,4
78028,item25,300000166211,2
78029,item18,300000348181,1
78030,item42,300001059111,1
78031,item2,300002144270,2
78032,item14,300000365803,3
78033,item3,145015188468,3
78034,item39,145015509913,3
78035,item45,145006799733,3
78036,item15,145006852852,3
78037,item53,145006858913,3
78038,item15,144004335890,5
78039,item40,145015271130,4
78040,item42,300001003433,3
78041,,145006777653,3
78042,item16,145014414133,3
78043,item45,145014912295,7
78044,item36,300001106151,4
78045,,300001166879,4
78046,,300002679107,1
78047,item37,300001753482,1
78048,item33,300002265821,1
78049,item31,300000771494,5
78050,item50,144014356485,4
78051,item45,145015096084,2
78052,item41,300001371041,3
78053,item35,144014999146,2
78054,item20,154000033768,1
78055,,300000110411,3
78056,item45,145015701708,10
78057,item6,145014417418,1
78058,,144002907420,9
78059,item8,145015066331,6
78060,,300000096790,3
78061,item19,300000181201,3
78062,,300000748059,4
78063,item52,300000885884,8
78064,item3,145014341382,5
78065,item25,300002202643,2
78066,item7,300000537584,9
78067,item18,144000009564,4
78068,item45,145004522024,3
78069,,300001733602,2
78070,item16,145013936119,7
78071,item20,300001296178,3
78072,item53,145006155494,8
78073,item16,143000007105,8
78074,item53,145003486391,7
78075,item27,145003174799,3
78076,item6,145015747457,8
78077,item16,300001989269,5
78078,item45,300002993695,1
78079,item20,171000000963,4
78080,item31,300000096159,1
78081,,144011952849,1
78082,item18,300001413355,2
78083,item53,145014359899,10
78084,item14,145015007568,7
78085,,145015150355,2
78086,item45,145015284264,1
78087,item14,174000017052,2
78088,item16,300000009195,7
78089,item53,145003174868,15
78090,,145003630314,9
78091,,144000389756,40
78092,item20,145015004808,2
78093,item45,145015007975,4
78094,,144014799005,8
78095,item15,300000412301,1
78096,item41,300000294301,10
78097,,144000022152,8
78098,item36,144003066552,2
78099,item14,142000007525,2
78100,item8,144008371013,3
78101,item36,144000051580,3
78102,item31,144000023699,3
78103,item16,145013996540,8
78104,item34,145014357334,1
78105,item45,300000480053,4
78106,item46,300000258350,4
78107,item46,145003147206,7
78108,item8,300001240323,2
78109,item23,300000885536,2
78110,,144003392681,3
78111,,144002467276,8
78112,item40,300001353086,4
78113,item33,300001353578,4
78114,item16,145014911745,9
78115,item13,158000032352,2
78116,,145000487689,63
78117,item24,145015190475,2
78118,,144008370673,4
78119,item7,145014799104,4
78120,item41,145015067034,8
78121,item27,145003706383,2
78122,item16,145004093333,13
78123,item45,300001848185,4
78124,item53,145014938924,4
78125,,144008350876,9
78126,item3,144009637644,5
78127,,300001111427,5
78128,item19,300001131923,3
78129,,300002081536,2
78130,item13,171000000891,3
78131,item46,300000051902,6
78132,item18,145003175145,4
78133,,300000106607,2
78134,,145002512298,1
78135,,144003476768,3
78136,item45,145015206545,6
78137,item37,300002818171,1
78138,item5,300000683549,1
78139,item19,300000193960,4
78140,item19,164003696659,4
78141,item31,300000771899,5
78142,item53,145014912085,11
78143,item16,300000277898,9
78144,item45,300000892734,3
78145,item19,145001642845,6
78146,item32,144000074725,1
78147,item53,300000000978,4
78148,item33,144011395678,3
78149,item54,145015175553,5
78150,,144000391643,6
78151,,144000391651,12
78152,item45,300000026019,7
78153,item16,144000020329,3
78154,,300000763154,1
78155,item20,164000037486,5
78156,,144002944290,4
78157,item8,145013937142,3
78158,item53,300000112277,3
78159,item17,300001698178,1
78160,,300002193487,6
78161,,145003197955,1
78162,item33,145008446298,3
78163,item17,300001760377,1
78164,item53,144000114070,1
78165,item26,300000722173,6
78166,item16,145015301165,5
78167,item20,144014983167,2
78168,item11,300002626067,1
78169,item8,144006351652,3
78170,item17,300001618468,5
78171,item16,300000295841,6
78172,,144001584842,16
78173,,144000078488,10
78174,,300002211646,1
78175,item53,300001676004,1
78176,item17,175000055353,3
78177,item7,145015854406,6
78178,item45,300000882582,3
78179,item27,300000852307,2
78180,item33,145003783516,10
78181,item37,145015789715,1
78182,item26,145001998565,3
78183,,145002752542,3
78184,item33,300001108673,1
78185,,144011952630,14
78186,item3,144015668359,1
78187,item31,144000032395,3
78188,item36,145014358778,4
78189,item30,145005071552,4
78190,item45,145010635479,1
78191,item39,145000131077,3
78192,item38,142006053332,3
78193,item2,300000947485,4
78194,item45,300000107391,3
78195,item33,300001421827,3
78196,item53,145003504315,4
78197,item16,145014415856,9
78198,item17,144000008130,4
78199,,154000031719,1
78200,item45,145000437576,4
78201,,145014573390,1
78202,item2,144000026967,4
78203,item33,144004226096,6
78204,item33,144000117064,3
78205,item16,145003478207,11
78206,,300001514342,8
78207,item42,145014359043,3
78208,,144015008755,7
78209,item45,144015067249,2
78210,item31,144000081962,5
78211,item27,300000214491,3
78212,item8,145015167279,1
78213,item8,141000041072,6
78214,item18,300000964947,2
78215,item5,300001792641,1
78216,item14,145014359869,3
78217,item27,145007609262,6
78218,,300002680554,1
78219,item38,145014946640,4
78220,,144014911566,19
78221,item45,145004102769,4
78222,item19,145014586423,3
78223,,144000054463,3
78224,item8,145015150425,2
78225,item16,145011410278,7
78226,item51,145014939216,7
78227,,300000087160,2
78228,item2,145000471824,5
78229,item53,300002421536,3
78230,item8,300002483135,1
78231,item8,300002274709,1
78232,item3,145015002357,2
78233,item48,145003820211,1
78234,item45,300001994587,4
78235,item22,300002776634,3
78236,item20,144000078446,1
78237,item3,145015004808,4
78238,item41,144000038711,7
78239,item17,144015726220,3
78240,item8,145011974947,3
78241,,300001210149,1
78242,item53,300000025011,15
78243,item33,145002361655,4
78244,item11,144014572994,3
78245,,300000004366,12
78246,item33,300000771955,3
78247,item16,300002907648,2
78248,item17,300000199108,2
78249,item3,145005893174,6
78250,item3,300000213151,5
78251,item53,300000124297,2
78252,item26,300000096018,3
78253,item8,300000026714,4
78254,item45,145003167564,1
78255,item51,300001984195,4
78256,item33,144003089289,2
78257,item20,144000078488,2
78258,item21,300002267428,2
78259,item31,144000391277,3
78260,item45,145014577037,6
78261,,144003169906,12
78262,,300000252361,2
78263,item8,300000380015,3
78264,item34,300002013329,2
78265,item34,300002977759,1
78266,item53,145014920458,9
78267,,144014058050,7
78268,,144006413516,17
78269,,145002223784,17
78270,,144014024036,5
78271,item42,144015156310,3
78272,item39,145015767208,3
78273,item14,145002761929,7
78274,item7,145003493353,11
78275,item27,145004730910,6
78276,,300000868454,8
78277,item7,300001641770,3
78278,,145004827040,12
78279,item27,145009217210,7
78280,item53,145013958958,6
78281,item53,300000283704,4
78282,,300000106618,6
78283,,145001713608,3
78284,,145003508734,13
78285,item29,144001722783,4
78286,item15,300002610603,1
78287,,145002329466,23
78288,item31,144000010234,3
78289,,144000013070,1
78290,item20,145011954617,2
78291,item46,145003395865,1
78292,item33,300000084332,1
78293,item26,300000878072,4
78294,item45,300001363349,3
78295,,300000185756,1
78296,item15,300000601778,4
78297,item16,300000878013,6
78298,item42,300001109714,3
78299,item8,145003172898,4
78300,item6,300000367183,9
78301,item7,300000645347,1
78302,item26,145015066400,3
78303,item45,144000011345,3
78304,item26,300000272332,3
78305,item39,145014572714,3
78306,item36,145014994146,2
78307,item27,145015605514,3
78308,item8,300000389802,3
78309,,300000763316,1
78310,item16,145002118163,8
78311,item8,145015007864,3
78312,item2,300001079118,2
78313,item33,145001542818,10
78314,item27,145003649269,6
78315,item14,144000011713,2
78316,item18,145014346392,3
78317,item53,145014590795,13
78318,,144006852834,13
78319,item37,300002717449,1
78320,item36,300000472439,3
78321,,145003484991,3
78322,,300000187115,3
78323,,145004035130,15
78324,,144013939877,4
78325,item8,144014972131,2
78326,item27,144009904012,1
78327,item11,145015864837,3
78328,item53,145008743566,15
78329,item3,144014131719,2
78330,item27,144015229030,1
78331,item51,300002912297,3
78332,item3,145007368911,4
78333,item46,300002429012,2
78334,item33,300000344255,3
78335,item23,300000601771,3
78336,item26,145003175330,3
78337,,145003753498,13
78338,item46,300001647016,2
78339,,144015156421,1
78340,item18,145003178170,5
78341,item30,145006137811,4
78342,item39,300001177583,3
78343,item5,300001775660,1
78344,,300002015871,4
78345,,144012547298,5
78346,,145000475676,26
78347,item8,145001694704,5
78348,item44,144015267385,4
78349,item21,300002066814,4
78350,item2,145014358743,9
78351,item45,144000393167,3
78352,item45,300002046343,1
78353,,174000016395,13
78354,item47,300000036501,9
78355,item20,145002026124,1
78356,item45,145013944525,3
78357,item20,145014359175,3
78358,,145014359175,8
78359,item37,300002535522,1
78360,item33,300000355317,7
78361,,144008380677,12
78362,item53,300001985802,2
78363,item19,145003491903,3
78364,,131000017287,10
78365,item37,300002719548,4
78366,item17,300000935439,2
78367,item33,300002020707,3
78368,,145006034543,5
78369,item54,144004229480,3
78370,item44,144002928354,2
78371,,145003486281,2
78372,item13,145002742967,2
78373,item33,300000096076,3
78374,,300000248965,4
78375,item27,300000248965,1
78376,item39,145014020276,2
78377,item11,144008923485,12
78378,item11,144003168829,12
78379,item33,144003611275,10
78380,item33,300000080337,1
78381,item42,300001094103,4
78382,item34,300001673451,5
78383,item34,300002107697,1
78384,,144007613020,8
78385,item36,145015175553,2
78386,,144015008539,2
78387,,300000021960,3
78388,item51,300001146973,2
78389,,300001086018,2
78390,item32,300001010638,4
78391,,144014982984,10
78392,item14,145000138287,4
78393,item13,145001556958,3
78394,,144000152373,9
78395,item16,144011414042,2
78396,,145004573640,5
78397,,175000011400,15
78398,,144015156325,1
78399,item37,144003157539,3
78400,item33,145010386599,3
78401,item45,144000388570,6
78402,item23,145015152446,2
78403,item53,145015315486,7
78404,item9,144015151608,2
78405,item18,145011444179,2
78406,item13,145000270873,3
78407,item14,145003401433,1
78408,item33,144000011832,3
78409,,145015066005,1
78410,,144000394965,18
78411,item2,144003872703,2
78412,,142000014537,1
78413,,145003486308,6
78414,item28,300002815735,3
78415,item26,300000330108,3
78416,,145015634579,14
